Project Name,Address Wallet,Address,Investment,Profit,Transactions,Win Rate,PnL,ROI,Initial Balance
BOGGY,https://solscan.io/account/9RN4mb4NxHsA7J3zzkW7B6Ubtw4CkQFwha8p8hvnz71H,9RN4mb4NxHsA7J3zzkW7B6Ubtw4CkQFwha8p8hvnz71H,$138,$1K,1,,,,
BOGGY,https://solscan.io/account/ntJNrWj5uZqdpJLAai1PviAfjQxm3jVTDatjkTmumES,ntJNrWj5uZqdpJLAai1PviAfjQxm3jVTDatjkTmumES,$30,$864,1,,,,
NOOSUM,https://solscan.io/account/F1wG6MyX7oZ6AtRfyh2vQ46hBY9Nb2bpn87FLg3iohBn,F1wG6MyX7oZ6AtRfyh2vQ46hBY9Nb2bpn87FLg3iohBn,$432,$16K,1,,,,
NOOSUM,https://solscan.io/account/9H6n7BkpUbNqaKnfLxVHT5AVqA8oSAqjK7P7TFHchj7j,9H6n7BkpUbNqaKnfLxVHT5AVqA8oSAqjK7P7TFHchj7j,$769,$9K,1,,,,
NOOSUM,https://solscan.io/account/2Ma6hWeCEdt1YLXjnb6TWUVVfH6Simkf6RRATW9LzCai,2Ma6hWeCEdt1YLXjnb6TWUVVfH6Simkf6RRATW9LzCai,$2K,$7K,1,,,,
NOOSUM,https://solscan.io/account/9csmWEZPSXZDsbiTu4TPE833o2MrgkbF3F6pjN7fRbCD,9csmWEZPSXZDsbiTu4TPE833o2MrgkbF3F6pjN7fRbCD,$1K,$6K,1,,,,
NOOSUM,https://solscan.io/account/6kHEBE9rY3UJXiA5YQqsA1nBTPGUi2ngyDCkTUpZr7w7,6kHEBE9rY3UJXiA5YQqsA1nBTPGUi2ngyDCkTUpZr7w7,$1K,$5K,1,,,,
$BEER,https://solscan.io/account/CqrVcuUAyvNj5zPhtq3uqFzeeVsyno6sF7wxD4aNposr,CqrVcuUAyvNj5zPhtq3uqFzeeVsyno6sF7wxD4aNposr,$267K,$975K,1,,,,
$BEER,https://solscan.io/account/8MoFYU8RiP9zn4z3kFSG3aK3ET7BiD1uKxi1LeKi3rE8,8MoFYU8RiP9zn4z3kFSG3aK3ET7BiD1uKxi1LeKi3rE8,$134K,$665K,1,,,,
$BEER,https://solscan.io/account/4JBgLK739JA7feXJVmgbSa4TnfRcDktDcRajhZPXnt2y,4JBgLK739JA7feXJVmgbSa4TnfRcDktDcRajhZPXnt2y,$6K,$440K,1,,,,
$BEER,https://solscan.io/account/8E3HBnFGmtvJ3vMdgtevEt1ykM4mTTS2eTZnnDvgy3zc,8E3HBnFGmtvJ3vMdgtevEt1ykM4mTTS2eTZnnDvgy3zc,$145K,$410K,1,,,,
$BEER,https://solscan.io/account/4pb8ECVnmHSFCMn6zwQtBJ7TTm4hHXRLPKfxYD6aQHUC,4pb8ECVnmHSFCMn6zwQtBJ7TTm4hHXRLPKfxYD6aQHUC,$57K,$283K,1,,,,
$BEER,https://solscan.io/account/HztJZHef4fXM9ANRh7LHtcrQHZybLucjCW5vntJTvnXv,HztJZHef4fXM9ANRh7LHtcrQHZybLucjCW5vntJTvnXv,$10K,$207K,1,,,,
$BEER,https://solscan.io/account/6r7Bk3s9rAVcYeCy8ZUkz6Xp3HabFHbUXqzizwW7NSQm,6r7Bk3s9rAVcYeCy8ZUkz6Xp3HabFHbUXqzizwW7NSQm,$9K,$206K,1,,,,
$BEER,https://solscan.io/account/H37vboWH8oE7N644Zn2eKGnd2KmJhxNsmLncAahNk1N4,H37vboWH8oE7N644Zn2eKGnd2KmJhxNsmLncAahNk1N4,$2K,$188K,1,,,,
SPIKE,https://solscan.io/account/vQ33AcEii7mciXznW7TAqzpv18Z77PQHxSfJ7xNBHwU,vQ33AcEii7mciXznW7TAqzpv18Z77PQHxSfJ7xNBHwU,$6K,$41K,1,,,,
SPIKE,https://solscan.io/account/5syYVfH9sMWf8cpurkZgTtvkuki8JxU7M9TEKWaxEsDq,5syYVfH9sMWf8cpurkZgTtvkuki8JxU7M9TEKWaxEsDq,$980,$31K,1,,,,
SPIKE,https://solscan.io/account/8Wx99G1gNkGrqksHqFqR4PuMc5fG4QQsJ7w8rjEWvfAE,8Wx99G1gNkGrqksHqFqR4PuMc5fG4QQsJ7w8rjEWvfAE,$141,$22K,1,,,,
SPIKE,https://solscan.io/account/HRAQtn8G3VWZMMMBaNgAuxLY3qNpjNwdZC4CyiNo46Xy,HRAQtn8G3VWZMMMBaNgAuxLY3qNpjNwdZC4CyiNo46Xy,$141,$20K,1,,,,
SPIKE,https://solscan.io/account/BQ4LDQZVstoBZ7Wym8VmU4bhm6cPa1Wq1RocshYejx1E,BQ4LDQZVstoBZ7Wym8VmU4bhm6cPa1Wq1RocshYejx1E,$140,$18K,1,,,,
SPIKE,https://solscan.io/account/j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,$425,$16K,1,,,,
SPIKE,https://solscan.io/account/HREwKDy9J6qkqtkvpEdYnPwxEsvwpNGy5e8hYTkif25c,HREwKDy9J6qkqtkvpEdYnPwxEsvwpNGy5e8hYTkif25c,$14,$12K,1,,,,
SPIKE,https://solscan.io/account/KpxnSVWaXZb5j3wAR5M15DCA9pL9r5FFjhk13Hk6Hma,KpxnSVWaXZb5j3wAR5M15DCA9pL9r5FFjhk13Hk6Hma,$2.9,$9K,1,,,,
SPIKE,https://solscan.io/account/5q2fRxrUrXChFw3xmQwu3kXW4svm632tzRuSTq2KEorS,5q2fRxrUrXChFw3xmQwu3kXW4svm632tzRuSTq2KEorS,$1.5,$5K,1,,,,
SPIKE,https://solscan.io/account/4TSsDG4HZds5k4Ewuikvjz7Tah7Dknc1dT5WUKvjRfQa,4TSsDG4HZds5k4Ewuikvjz7Tah7Dknc1dT5WUKvjRfQa,$738,$3K,1,,,,
SPIKE,https://solscan.io/account/FRUxSmGrXS8GVrVT1DwnGaGKjYuDNCVr9TtuTCCpGKgF,FRUxSmGrXS8GVrVT1DwnGaGKjYuDNCVr9TtuTCCpGKgF,$147,$2K,1,,,,
SPIKE,https://solscan.io/account/GbJpc5wKBeHL2dSH4i5yasPQA1Mz1pzWQ4j7yVR53sJ1,GbJpc5wKBeHL2dSH4i5yasPQA1Mz1pzWQ4j7yVR53sJ1,$3,$2K,1,,,,
MANEKI,https://solscan.io/account/ChJ8RviCYpB9gDp6fT41MphuJD6nSHBArKTYYrbLAsJ,ChJ8RviCYpB9gDp6fT41MphuJD6nSHBArKTYYrbLAsJ,$219K,$747K,1,,,,
MANEKI,https://solscan.io/account/9AtxEBYbpVPa8RLHGNMW8pS2tNJTJpNvA4EbZfMhm18b,9AtxEBYbpVPa8RLHGNMW8pS2tNJTJpNvA4EbZfMhm18b,$418,$64K,1,,,,
MANEKI,https://solscan.io/account/SCPK2QcQmoZeAzxHR7QFmJwzEc3ci2JQjm32BUSx9fb,SCPK2QcQmoZeAzxHR7QFmJwzEc3ci2JQjm32BUSx9fb,$17K,$61K,1,,,,
MANEKI,https://solscan.io/account/Ckf61XRadJeyGGXNURTn5JW1piDeSx6LtDhKqaArSnoW,Ckf61XRadJeyGGXNURTn5JW1piDeSx6LtDhKqaArSnoW,$2K,$50K,1,,,,
MANEKI,https://solscan.io/account/GHCsrkm67bva8XS8AjJiD6pgZv1zQKsNfPqjyZxr4x5U,GHCsrkm67bva8XS8AjJiD6pgZv1zQKsNfPqjyZxr4x5U,$48,$46K,1,,,,
MANEKI,https://solscan.io/account/SAZKnG8rPKqYBJ1hsteW9sjHf31sX3Mc4tGzaugV9At,SAZKnG8rPKqYBJ1hsteW9sjHf31sX3Mc4tGzaugV9At,$7K,$46K,1,,,,
MANEKI,https://solscan.io/account/8w3a8eUkwyw9KGAGwkGNrxKPE2a5sEtoCvAmkiuAVmPY,8w3a8eUkwyw9KGAGwkGNrxKPE2a5sEtoCvAmkiuAVmPY,$5K,$42K,1,,,,
MANEKI,https://solscan.io/account/DFn1jv8CgvSsZWZaeTrin1rbdsh7rExHQ7exp1rBXTER,DFn1jv8CgvSsZWZaeTrin1rbdsh7rExHQ7exp1rBXTER,$2K,$40K,1,,,,
MANEKI,https://solscan.io/account/CzfmsutVysf5M8wMDcpFnooaav7rhWUyJtDkNC2k2QMG,CzfmsutVysf5M8wMDcpFnooaav7rhWUyJtDkNC2k2QMG,$56,$39K,1,,,,
MANEKI,https://solscan.io/account/E4meW7Ww7uyTPNodUfFspay7m9opnfuh8vk9yc9zfr8o,E4meW7Ww7uyTPNodUfFspay7m9opnfuh8vk9yc9zfr8o,$13K,$38K,1,,,,
OBEMA,https://solscan.io/account/7c76aqoRpDakJa98p6GSrt1UUkTTXrbkBP717Ji8vjuB,7c76aqoRpDakJa98p6GSrt1UUkTTXrbkBP717Ji8vjuB,$1K,$13K,1,,,,
OBEMA,https://solscan.io/account/9utAocoBsRnHDHjma3iSpqe8ks2HLPWcvHKyAafvAUuW,9utAocoBsRnHDHjma3iSpqe8ks2HLPWcvHKyAafvAUuW,$5K,$10K,1,,,,
OBEMA,https://solscan.io/account/F6GzKPFuiWtfsAELPPhB7aQztDArLFGvNKjNcKoyi1xK,F6GzKPFuiWtfsAELPPhB7aQztDArLFGvNKjNcKoyi1xK,$2K,$9K,1,,,,
OBEMA,https://solscan.io/account/8xxHhg93iQbb94csWtWcgZCjSLhC1zYXAB7DfiRdnaM6,8xxHhg93iQbb94csWtWcgZCjSLhC1zYXAB7DfiRdnaM6,$1K,$8K,1,,,,
OBEMA,https://solscan.io/account/EXQw1hX1KbiHybmbaVffoiYVjHNm32EqTrVgG1WV7Cnp,EXQw1hX1KbiHybmbaVffoiYVjHNm32EqTrVgG1WV7Cnp,$521,$6K,1,,,,
OBEMA,https://solscan.io/account/mZjYGHzCAtySqAyyL2Ngg9VXCqQvXJZBVCgjDPGJH3z,mZjYGHzCAtySqAyyL2Ngg9VXCqQvXJZBVCgjDPGJH3z,$1K,$5K,1,,,,
OBEMA,https://solscan.io/account/654YoP5gvUqZHae4AkZaLeBEJ7wGKLQZ2QnXw7JWxA8i,654YoP5gvUqZHae4AkZaLeBEJ7wGKLQZ2QnXw7JWxA8i,$449,$4K,1,,,,
OBEMA,https://solscan.io/account/51fE4SUVWbqYmxNt6PVAtTL4XAeHhPNsvoifTVDD53ZY,51fE4SUVWbqYmxNt6PVAtTL4XAeHhPNsvoifTVDD53ZY,$548,$4K,1,,,,
EMRLD,https://solscan.io/account/EY5udSh8BjxKq3zqKJVtNgRWr1jWkcJtCrHCvAoBLmRW,EY5udSh8BjxKq3zqKJVtNgRWr1jWkcJtCrHCvAoBLmRW,$1K,$15K,1,,,,
EMRLD,https://solscan.io/account/AUziHgiLt7iPakFy9b1tj3c3HrCievS4FxAQSwrMkvJB,AUziHgiLt7iPakFy9b1tj3c3HrCievS4FxAQSwrMkvJB,$136,$10K,1,,,,
EMRLD,https://solscan.io/account/4DdrfiDHpmx55i4SPssxVzS9ZaKLb8qr45NKY9Er9nNh,4DdrfiDHpmx55i4SPssxVzS9ZaKLb8qr45NKY9Er9nNh,$1K,$8K,1,,,,
EMRLD,https://solscan.io/account/5M2MTbbsfDDwQhcwt9LnvSc8mGhXocRQLykQERco6ohf,5M2MTbbsfDDwQhcwt9LnvSc8mGhXocRQLykQERco6ohf,$136,$5K,1,,,,
EMRLD,https://solscan.io/account/E4X9ZhPYzU8BF5kcKPtWXrCRQhesJdEY3Dt8JWbzCkoX,E4X9ZhPYzU8BF5kcKPtWXrCRQhesJdEY3Dt8JWbzCkoX,$495,$5K,1,,,,
EMRLD,https://solscan.io/account/DAx3MnKvtSAAC8bY9fHSWXVqZbjhKXhXRj8GMSbV5rWr,DAx3MnKvtSAAC8bY9fHSWXVqZbjhKXhXRj8GMSbV5rWr,$681,$5K,1,,,,
EMRLD,https://solscan.io/account/6di7CHbMEcfZhthFwvHeLGvmbbsfsWLoR93WSAaM5MLM,6di7CHbMEcfZhthFwvHeLGvmbbsfsWLoR93WSAaM5MLM,$1K,$4K,1,,,,
EMRLD,https://solscan.io/account/35CZagVvAhMa3FWWge8VChAE5vvZJm1gd5kttaEicCwy,35CZagVvAhMa3FWWge8VChAE5vvZJm1gd5kttaEicCwy,$551,$4K,1,,,,
EMRLD,https://solscan.io/account/CvzCk6jQDVwAB5fFKvsNR6WwztozfpwB3kHGr3xMyLPf,CvzCk6jQDVwAB5fFKvsNR6WwztozfpwB3kHGr3xMyLPf,$1K,$3K,1,,,,
EMRLD,https://solscan.io/account/4Gp7z8vnoyQiy2PNAT4yJ2c9msKG4oWZLbQeVrHKYsgE,4Gp7z8vnoyQiy2PNAT4yJ2c9msKG4oWZLbQeVrHKYsgE,$550,$3K,1,,,,
EMRLD,https://solscan.io/account/Hvts7WUNA9k72kkVt2YP6z1R85U3C637XqfCNoaYSy3W,Hvts7WUNA9k72kkVt2YP6z1R85U3C637XqfCNoaYSy3W,$679,$3K,1,,,,
EMRLD,https://solscan.io/account/55KbPhM8LW7ioehbXdap6d26GyGfketLhuXeBF99aSTE,55KbPhM8LW7ioehbXdap6d26GyGfketLhuXeBF99aSTE,$687,$3K,1,,,,
EMRLD,https://solscan.io/account/5DxtBZQhoqjcy75K6EP9S44jDnCkcfN8E7Wn73yqNkRJ,5DxtBZQhoqjcy75K6EP9S44jDnCkcfN8E7Wn73yqNkRJ,$679,$3K,1,,,,
EMRLD,https://solscan.io/account/C5rpH59y7YuJN9kKoC7J8fngbQHRpFdJDbEUzzDi4uZv,C5rpH59y7YuJN9kKoC7J8fngbQHRpFdJDbEUzzDi4uZv,$1K,$3K,1,,,,
EMRLD,https://solscan.io/account/H2bgHZ9qEwt9GST4Jjj4N9eiTtnKtiH8BKE21GSzwMC8,H2bgHZ9qEwt9GST4Jjj4N9eiTtnKtiH8BKE21GSzwMC8,$412,$2K,1,,,,
EMRLD,https://solscan.io/account/CQ1b7X7J5btHYRrUnoTrJb2nCtrGSDKbEpVMsns2akXe,CQ1b7X7J5btHYRrUnoTrJb2nCtrGSDKbEpVMsns2akXe,$275,$2K,1,,,,
EMRLD,https://solscan.io/account/FTN3sVTVzeiLEL2PstbWhr3v9JnJ5i3dLejCuCiKcef5,FTN3sVTVzeiLEL2PstbWhr3v9JnJ5i3dLejCuCiKcef5,$408,$2K,1,,,,
EMRLD,https://solscan.io/account/FKrvAuJEgB65JRwcymmwcavgotQJ74RMJ6uhyxByfGXB,FKrvAuJEgB65JRwcymmwcavgotQJ74RMJ6uhyxByfGXB,$238,$2K,1,,,,
EMRLD,https://solscan.io/account/4dd26T5b5gAsHyf3MSc7QFeKssMnTHWWo1dgModGbnUo,4dd26T5b5gAsHyf3MSc7QFeKssMnTHWWo1dgModGbnUo,$509,$2K,1,,,,
PONKE,https://solscan.io/account/JBfn5oJxRJr5uAcfhKTW5QkraNdwnUUXToNL8ZoeqxxC,JBfn5oJxRJr5uAcfhKTW5QkraNdwnUUXToNL8ZoeqxxC,$83,$1.3M,1,,,,
PONKE,https://solscan.io/account/9LohsbsS9iq3ArAmL7TAT5j3ER5ErSnsraBSTCabvbwV,9LohsbsS9iq3ArAmL7TAT5j3ER5ErSnsraBSTCabvbwV,$8K,$61K,1,,,,
CART,https://solscan.io/account/DAcet6q13oyrjoVWvP86Gvf35umc2nSpusC3yg435DP5,DAcet6q13oyrjoVWvP86Gvf35umc2nSpusC3yg435DP5,$136,$7K,1,,,,
CART,https://solscan.io/account/28ipXVfkdmu1PDowCHbcSfzkpH9edZmSiVoDhY5xGVfR,28ipXVfkdmu1PDowCHbcSfzkpH9edZmSiVoDhY5xGVfR,$675,$4K,1,,,,
CART,https://solscan.io/account/4AVqzEptqr8Eh7Xn5UFy6rMLkvxKy4dxDtU7y8bSTXqZ,4AVqzEptqr8Eh7Xn5UFy6rMLkvxKy4dxDtU7y8bSTXqZ,$82,$4K,1,,,,
CART,https://solscan.io/account/DNfuF1L62WWyW3pNakVkyGGFzVVhj4Yr52jSmdTyeBHm,DNfuF1L62WWyW3pNakVkyGGFzVVhj4Yr52jSmdTyeBHm,$1K,$3K,1,,,,
CART,https://solscan.io/account/74MrEQGMWGb6c7FpWEiNbgABTNeUT9KX87PmWDvguMgM,74MrEQGMWGb6c7FpWEiNbgABTNeUT9KX87PmWDvguMgM,$681,$2K,1,,,,
CART,https://solscan.io/account/HqWVVzPGgxZQCpYMUgg3wfm82Xgbb1i2ETeACYqW98F6,HqWVVzPGgxZQCpYMUgg3wfm82Xgbb1i2ETeACYqW98F6,$68,$2K,1,,,,
CART,https://solscan.io/account/3FY1NQJh864qCGtDp8Fhznx57AJ9D3VT18HrxswGkTZi,3FY1NQJh864qCGtDp8Fhznx57AJ9D3VT18HrxswGkTZi,$682,$2K,1,,,,
CART,https://solscan.io/account/H1FYv14MTg5NcDYTyzKtW1sL2TLbA7Kgr2BLJFiJ8nRK,H1FYv14MTg5NcDYTyzKtW1sL2TLbA7Kgr2BLJFiJ8nRK,$357,$1K,1,,,,
CART,https://solscan.io/account/4mVq9jPcdmo7Xwubp2jDYB1PLueuFss5wiHdjNUZpVtZ,4mVq9jPcdmo7Xwubp2jDYB1PLueuFss5wiHdjNUZpVtZ,$136,$1K,1,,,,
CART,https://solscan.io/account/JFeFFepAurH5zbkcQEDY4PhLGk7ujnxxqfRfzJVYZXi,JFeFFepAurH5zbkcQEDY4PhLGk7ujnxxqfRfzJVYZXi,$13,$914,1,,,,
WALTER,https://solscan.io/account/DJDBqpFsyrJpdPrtYEv4YKgLzpcHByuxKtwUANGanc2D,DJDBqpFsyrJpdPrtYEv4YKgLzpcHByuxKtwUANGanc2D,$2K,$33K,1,,,,
WALTER,https://solscan.io/account/5odFdNDCSKMNZBPsbHeSGi9h6QHWkkwv1foJ6WdUvsBP,5odFdNDCSKMNZBPsbHeSGi9h6QHWkkwv1foJ6WdUvsBP,$80,$20K,1,,,,
WALTER,https://solscan.io/account/FhWHgTM5GSHPfXyNTzgSenp7A4byx1CkfLzy1GMtfNuV,FhWHgTM5GSHPfXyNTzgSenp7A4byx1CkfLzy1GMtfNuV,$3K,$17K,1,,,,
WALTER,https://solscan.io/account/ExCsisSuZuXmnuPMNVUiR7zTejfN3kmZdVidSExQE1vc,ExCsisSuZuXmnuPMNVUiR7zTejfN3kmZdVidSExQE1vc,$5K,$15K,1,,,,
WALTER,https://solscan.io/account/Cs5LrLZHKXTjvYGwVaX4fThtr5DPHEvsYzbabiR3XcnW,Cs5LrLZHKXTjvYGwVaX4fThtr5DPHEvsYzbabiR3XcnW,$674,$14K,1,,,,
WALTER,https://solscan.io/account/9QXZvDwck5dPGXvntuoh8ST6GTitkPMmsNKu7wL2HDDC,9QXZvDwck5dPGXvntuoh8ST6GTitkPMmsNKu7wL2HDDC,$705,$10K,1,,,,
WALTER,https://solscan.io/account/C8uCFAY8WPwvEudVuQUW62rDHVAjQyVNxcdw5eMZW287,C8uCFAY8WPwvEudVuQUW62rDHVAjQyVNxcdw5eMZW287,$5K,$10K,1,,,,
WALTER,https://solscan.io/account/6Ge8Sg2ApTXFnsADXVy6sep83sDS41dCseejMr3gVnQu,6Ge8Sg2ApTXFnsADXVy6sep83sDS41dCseejMr3gVnQu,$4K,$8K,1,,,,
WALTER,https://solscan.io/account/8fHdbnZUemD9NWrFD7uzN4FoH1UWsTRqRS6itToukKE9,8fHdbnZUemD9NWrFD7uzN4FoH1UWsTRqRS6itToukKE9,$362,$8K,1,,,,
WALTER,https://solscan.io/account/J35Zyujhwts8WuhcdUbd7ZteTotgcnonCcH8e8M5JEBy,J35Zyujhwts8WuhcdUbd7ZteTotgcnonCcH8e8M5JEBy,$2K,$7K,1,,,,
WALTER,https://solscan.io/account/BLH4KjzeynkiP1gmBcopW4on81tZV1qVFaCCkn1qR9Z6,BLH4KjzeynkiP1gmBcopW4on81tZV1qVFaCCkn1qR9Z6,$88,$7K,1,,,,
WALTER,https://solscan.io/account/9pPjRcEfttNk1Q6Bwx7DD6EejJgjJBBe7dwhnqUnX182,9pPjRcEfttNk1Q6Bwx7DD6EejJgjJBBe7dwhnqUnX182,$1K,$6K,1,,,,
WALTER,https://solscan.io/account/459mZKdYSAX9Q2CpYex1qB63vxAwjbdBv8V4PaU8832E,459mZKdYSAX9Q2CpYex1qB63vxAwjbdBv8V4PaU8832E,$1K,$6K,1,,,,
RETARDIO,https://solscan.io/account/HEZCtSWj3gRXMkCuZEipdWLUDvLcJE6iLxaLd8bfk9ec,HEZCtSWj3gRXMkCuZEipdWLUDvLcJE6iLxaLd8bfk9ec,$5K,$136K,1,,,,
RETARDIO,https://solscan.io/account/7kEF7eCYxDE2wHvQUtxvuMxMzZ59BQvk1Pmh9w5smiAp,7kEF7eCYxDE2wHvQUtxvuMxMzZ59BQvk1Pmh9w5smiAp,$11K,$52K,1,,,,
RETARDIO,https://solscan.io/account/6b8kPGz1ozL2sRwwgK4cWjAoz6Edy94aHwANM5qHn2yN,6b8kPGz1ozL2sRwwgK4cWjAoz6Edy94aHwANM5qHn2yN,$308,$26K,1,,,,
RETARDIO,https://solscan.io/account/2mPvr93G556Eb7bR79hTKxXYRVNV2DT2MeZ4dggWoRn7,2mPvr93G556Eb7bR79hTKxXYRVNV2DT2MeZ4dggWoRn7,$5K,$17K,1,,,,
RETARDIO,https://solscan.io/account/6chyEJfCDBLmXei1Cc3Zz16bYQ7Zgq3N39Rkf1oSMF1h,6chyEJfCDBLmXei1Cc3Zz16bYQ7Zgq3N39Rkf1oSMF1h,$158,$17K,1,,,,
FIRST,https://solscan.io/account/7TtS3JVo1fF66gyjrakKUXo5BoXDMqC98oxpuiUYS58U,7TtS3JVo1fF66gyjrakKUXo5BoXDMqC98oxpuiUYS58U,$380,$64K,1,,,,
FIRST,https://solscan.io/account/5VLF9t9MJrqfZvmzzKBmbZeKKrEqCbhEZzoVKzaafdF2,5VLF9t9MJrqfZvmzzKBmbZeKKrEqCbhEZzoVKzaafdF2,$251,$41K,1,,,,
FIRST,https://solscan.io/account/Cp8WeS9AVeh8X8kYHuYoFE5XYGojwDrBMv15vmeikzHy,Cp8WeS9AVeh8X8kYHuYoFE5XYGojwDrBMv15vmeikzHy,$639,$19K,1,,,,
FIRST,https://solscan.io/account/Ba4j5B6PjZjHufZz5Ghmh84VLZJ2EamoGmE1drLHs54o,Ba4j5B6PjZjHufZz5Ghmh84VLZJ2EamoGmE1drLHs54o,$126,$10K,1,,,,
FIRST,https://solscan.io/account/DMqibTACAF4piJjA92Kuim7pxzuNGFizmuZ5KTtttnx8,DMqibTACAF4piJjA92Kuim7pxzuNGFizmuZ5KTtttnx8,$2K,$9K,1,,,,
FIRST,https://solscan.io/account/4ZRhmfNK3pRAaj33Gt3AZqYTGkic1eAMwKcAGqM8Yn4Z,4ZRhmfNK3pRAaj33Gt3AZqYTGkic1eAMwKcAGqM8Yn4Z,$633,$9K,1,,,,
FIRST,https://solscan.io/account/HmsSDsP9KK9oHtzQj8G8pfovBuVVT8FxzneP7LJxKN5e,HmsSDsP9KK9oHtzQj8G8pfovBuVVT8FxzneP7LJxKN5e,$3K,$8K,1,,,,
FIRST,https://solscan.io/account/URiDkihoy5GRDv7tedopGqyjLu3WsykjpTcjc3WgRVH,URiDkihoy5GRDv7tedopGqyjLu3WsykjpTcjc3WgRVH,$13,$7K,1,,,,
FIRST,https://solscan.io/account/4A56Xowu5EicmpzoULsoc85Pz21SQGQk5WiFzpFpkqRY,4A56Xowu5EicmpzoULsoc85Pz21SQGQk5WiFzpFpkqRY,$1K,$5K,1,,,,
FIRST,https://solscan.io/account/2AWghZvqF3xXE9ttSioBp6JyByTCsvbXBopLkrZJPNBK,2AWghZvqF3xXE9ttSioBp6JyByTCsvbXBopLkrZJPNBK,$895,$5K,1,,,,
FIRST,https://solscan.io/account/yq4jW5G5w6ZtMnW7yWww3ZZ9dsAaUztbiQRoRrhZGCP,yq4jW5G5w6ZtMnW7yWww3ZZ9dsAaUztbiQRoRrhZGCP,$631,$5K,1,,,,
FIRST,https://solscan.io/account/FBMGSf5C2ycihLE7diKYm29hLJqjuuARiMXqTcui7hg7,FBMGSf5C2ycihLE7diKYm29hLJqjuuARiMXqTcui7hg7,$46,$4K,1,,,,
FIRST,https://solscan.io/account/FCxAQ1k3oRERArj46DL3gG6NWdtBpRBZ19teujy9NkMJ,FCxAQ1k3oRERArj46DL3gG6NWdtBpRBZ19teujy9NkMJ,$1K,$4K,1,,,,
FIRST,https://solscan.io/account/6p8cxa2G17qaJf4LnoioyQ2vjmfaY91hc2cYghQiovXf,6p8cxa2G17qaJf4LnoioyQ2vjmfaY91hc2cYghQiovXf,$1K,$4K,1,,,,
FIRST,https://solscan.io/account/FAGdA5qfK3rPQ5sdxjNms6AB6xBfRhcqbxSE8tgY2EzQ,FAGdA5qfK3rPQ5sdxjNms6AB6xBfRhcqbxSE8tgY2EzQ,$25,$4K,1,,,,
FIRST,https://solscan.io/account/X4SytZDYLPMv7jDhojTxkxqQgFEL3Z7ANAFE4yfV9FD,X4SytZDYLPMv7jDhojTxkxqQgFEL3Z7ANAFE4yfV9FD,$5.4,$3K,1,,,,
FIRST,https://solscan.io/account/4BZCATnmHP4q8b7MWLEuBpMqiJ8Trhy65C9GFzaq4Ffh,4BZCATnmHP4q8b7MWLEuBpMqiJ8Trhy65C9GFzaq4Ffh,$31,$3K,1,,,,
FIRST,https://solscan.io/account/DuwJpnGdVfdvRXdrA1e978Uvjb2tneqHEH8f1gVgVns3,DuwJpnGdVfdvRXdrA1e978Uvjb2tneqHEH8f1gVgVns3,$380,$3K,1,,,,
FIRST,https://solscan.io/account/2UzYLtbFGXoY1NGQGi9jwzmXhc9adoptJfaFZ5HJrJha,2UzYLtbFGXoY1NGQGi9jwzmXhc9adoptJfaFZ5HJrJha,$127,$3K,1,,,,
FIRST,https://solscan.io/account/A289mzA1KEJUrbBBMerQbe2VsJNa9h4WPUciWajDgWYo,A289mzA1KEJUrbBBMerQbe2VsJNa9h4WPUciWajDgWYo,$1K,$3K,1,,,,
FIRST,https://solscan.io/account/FGDNk1XBP7SYFCYnF1HL8DhyRJHqDfx39KhU4cLbicuF,FGDNk1XBP7SYFCYnF1HL8DhyRJHqDfx39KhU4cLbicuF,$253,$3K,1,,,,
FIRST,https://solscan.io/account/GTNDUHpCUZ8Dfm8rgXMWUvnZhne1CvDYzYJb5yaSytXo,GTNDUHpCUZ8Dfm8rgXMWUvnZhne1CvDYzYJb5yaSytXo,$5,$3K,1,,,,
FIRST,https://solscan.io/account/8nQKF5gRkhRA6VyxtuHth5JQM5ZESA2Juq7y7FvB1CNw,8nQKF5gRkhRA6VyxtuHth5JQM5ZESA2Juq7y7FvB1CNw,$46,$3K,1,,,,
aura,https://solscan.io/account/HGzbqJmD5Wj584oEeo9fpaJH9CYpLSpSh8wkNg1ehHmh,HGzbqJmD5Wj584oEeo9fpaJH9CYpLSpSh8wkNg1ehHmh,$3K,$11K,1,,,,
aura,https://solscan.io/account/GKDQUzR7F6boTJhiaG5Zn3i6WBV8Q4HHovjvmfXk9ofq,GKDQUzR7F6boTJhiaG5Zn3i6WBV8Q4HHovjvmfXk9ofq,$3K,$8K,1,,,,
aura,https://solscan.io/account/EXFQyN3wSD7FpdvAK9u5hkd7WsKDSg4DXrL8UUU4GUKK,EXFQyN3wSD7FpdvAK9u5hkd7WsKDSg4DXrL8UUU4GUKK,$334,$8K,1,,,,
aura,https://solscan.io/account/4d4FM9oKNEfpDMwiL5Fz355qFqagufKnSSDcYfnndHgg,4d4FM9oKNEfpDMwiL5Fz355qFqagufKnSSDcYfnndHgg,$3K,$8K,1,,,,
aura,https://solscan.io/account/E819d9MgxihQfTTp51qNbg4ezqUdXrvHD8BurF9tazM8,E819d9MgxihQfTTp51qNbg4ezqUdXrvHD8BurF9tazM8,$2K,$8K,1,,,,
